id	credit_id	payment_date	type_id	sum
16891	466	27.08.2021	1	68.18
16892	468	27.08.2021	1	409.09
16893	504	27.08.2021	1	300.00
16894	516	27.08.2021	2	425.56
16895	526	27.08.2021	1	32.23
16896	553	27.08.2021	1	150.00
16897	570	27.08.2021	2	1162.84
16898	581	27.08.2021	1	166.67
16899	609	27.08.2021	2	382.00
16900	674	27.08.2021	1	78.47
16901	697	27.08.2021	1	136.36
16902	720	27.08.2021	2	875.00
16903	744	27.08.2021	1	500.00
16904	788	27.08.2021	2	109.20
16905	823	27.08.2021	2	80.51
16906	827	27.08.2021	2	747.27
16907	844	27.08.2021	2	106.36
16908	852	27.08.2021	2	985.66
16909	869	27.08.2021	2	127.00
16910	887	27.08.2021	2	220.00
16911	889	27.08.2021	1	285.71
16912	894	27.08.2021	2	363.75
16913	925	27.08.2021	2	350.00
16914	932	27.08.2021	1	600.00
16915	944	27.08.2021	2	723.21
16916	945	27.08.2021	2	585.00
16917	952	27.08.2021	2	104.46
16918	993	27.08.2021	2	1040.00
16919	994	27.08.2021	1	137.69
16920	994	27.08.2021	2	80.81
16921	1021	27.08.2021	2	469.22
16922	1021	27.08.2021	2	469.22
16923	1025	27.08.2021	2	151.25
16924	1040	27.08.2021	2	178.13
16925	1044	27.08.2021	2	89.17
16926	1044	27.08.2021	2	89.17
16927	1051	27.08.2021	2	183.75
16928	1081	27.08.2021	2	460.00
16929	1096	27.08.2021	1	583.33
16930	1119	27.08.2021	2	386.54
16931	1130	27.08.2021	1	833.33
16932	1135	27.08.2021	1	1000.00
16933	1147	27.08.2021	1	3500.00
16934	1151	27.08.2021	1	67.58
16935	1151	27.08.2021	2	4553.68
16936	1176	27.08.2021	1	3500.00
16937	1192	27.08.2021	2	577.50
16938	1198	27.08.2021	2	615.00
16939	1217	27.08.2021	2	601.88
16940	1218	27.08.2021	2	168.89
16941	1219	27.08.2021	1	1125.00
16942	1228	27.08.2021	1	4500.00
16943	1244	27.08.2021	2	378.41
16944	1276	27.08.2021	1	2500.00
16945	1280	27.08.2021	1	750.00
16946	1295	27.08.2021	2	224.95
16947	1299	27.08.2021	1	166.67
16948	1311	27.08.2021	1	4500.00
16949	1311	27.08.2021	2	1890.00
16950	1313	27.08.2021	2	877.50
16951	132	28.08.2021	2	116.43
16952	165	28.08.2021	2	1601.25
16953	173	28.08.2021	1	166.67
16954	208	28.08.2021	1	18.49
16955	242	28.08.2021	2	1145.00
16956	330	28.08.2021	1	10.77
16957	360	28.08.2021	1	4.01
16958	370	28.08.2021	2	768.00
16959	436	28.08.2021	2	645.24
16960	457	28.08.2021	2	24.17
16961	481	28.08.2021	1	217.39
16962	492	28.08.2021	2	827.14
16963	495	28.08.2021	2	1710.00
16964	500	28.08.2021	2	1583.33
16965	512	28.08.2021	2	766.00
16966	516	28.08.2021	1	83.33
16967	532	28.08.2021	2	263.87
16968	556	28.08.2021	2	308.97
16969	626	28.08.2021	2	15.71
16970	628	28.08.2021	1	20.83
16971	629	28.08.2021	2	379.00
16972	690	28.08.2021	2	2895.00
16973	724	28.08.2021	1	714.29
16974	736	28.08.2021	2	71.37
16975	758	28.08.2021	2	894.23
16976	760	28.08.2021	2	185.83
16977	762	28.08.2021	2	83.08
16978	767	28.08.2021	2	2700.00
16979	819	28.08.2021	2	201.53
16980	835	28.08.2021	1	375.00
16981	845	28.08.2021	2	360.00
16982	884	28.08.2021	2	1120.50
16983	927	28.08.2021	2	136.00
16984	934	28.08.2021	2	71.25
16985	955	28.08.2021	1	375.00
16986	981	28.08.2021	2	234.45
16987	989	28.08.2021	2	670.38
16988	1003	28.08.2021	2	100.54
16989	1051	28.08.2021	2	183.75
16990	1068	28.08.2021	1	100.00
16991	1169	28.08.2021	2	157.44
16992	1179	28.08.2021	2	465.31
16993	1187	28.08.2021	2	1230.00
16994	1202	28.08.2021	1	833.33
16995	1213	28.08.2021	2	1113.75
16996	1220	28.08.2021	1	250.00
16997	1253	28.08.2021	1	3500.00
16998	1259	28.08.2021	2	937.50
16999	1259	28.08.2021	2	937.50
17000	1269	28.08.2021	2	1020.00
17001	1274	28.08.2021	2	470.00
17002	1279	28.08.2021	2	262.50
17003	1287	28.08.2021	1	250.00
17004	1292	28.08.2021	1	4000.00
17005	1301	28.08.2021	2	725.63
17006	1307	28.08.2021	2	217.50
17007	1315	28.08.2021	1	500.00
17008	1315	28.08.2021	2	210.00
17009	1320	28.08.2021	1	250.00
17010	1321	28.08.2021	1	1000.00
17011	1321	28.08.2021	2	420.00
17012	1323	28.08.2021	1	2500.00
17013	1323	28.08.2021	2	1050.00
17014	34	29.08.2021	1	11.76
17015	34	29.08.2021	1	11.76
17016	58	29.08.2021	2	457.27
17017	116	29.08.2021	1	210.53
17018	129	29.08.2021	1	281.25
17019	150	29.08.2021	1	571.43
17020	167	29.08.2021	2	1468.42
17021	173	29.08.2021	2	902.00
17022	203	29.08.2021	2	232.50
17023	216	29.08.2021	1	129.63
17024	218	29.08.2021	2	1282.11
17025	218	29.08.2021	2	1282.11
17026	223	29.08.2021	2	858.75
17027	268	29.08.2021	1	178.57
17028	275	29.08.2021	2	1168.57
17029	302	29.08.2021	2	59.18
17030	325	29.08.2021	2	685.71
17031	341	29.08.2021	2	3510.00
17032	355	29.08.2021	2	1146.00
17033	360	29.08.2021	2	17.13
17034	406	29.08.2021	2	355.31
17035	414	29.08.2021	1	263.16
17036	426	29.08.2021	2	345.00
17037	436	29.08.2021	2	645.24
17038	462	29.08.2021	2	298.44
17039	465	29.08.2021	2	797.60
17040	480	29.08.2021	2	1185.88
17041	524	29.08.2021	2	489.86
17042	570	29.08.2021	1	750.00
17043	626	29.08.2021	2	15.71
17044	629	29.08.2021	1	428.57
17045	634	29.08.2021	2	487.50
17046	668	29.08.2021	2	246.06
17047	690	29.08.2021	1	428.57
17048	695	29.08.2021	1	71.43
17049	695	29.08.2021	2	395.00
17050	722	29.08.2021	1	500.00
17051	736	29.08.2021	1	317.95
17052	736	29.08.2021	2	71.37
17053	762	29.08.2021	2	83.08
17054	762	29.08.2021	2	83.08
17055	773	29.08.2021	1	400.00
17056	839	29.08.2021	2	406.56
17057	845	29.08.2021	1	285.71
17058	851	29.08.2021	1	70.21
17059	862	29.08.2021	2	535.50
17060	879	29.08.2021	2	61.79
17061	885	29.08.2021	2	128.68
17062	885	29.08.2021	2	128.68
17063	895	29.08.2021	2	1200.00
17064	895	29.08.2021	2	1200.00
17065	923	29.08.2021	2	15.58
17066	945	29.08.2021	1	900.00
17067	945	29.08.2021	2	585.00
17068	952	29.08.2021	1	9.71
17069	964	29.08.2021	2	1620.00
17070	994	29.08.2021	2	80.81
17071	1003	29.08.2021	1	61.74
17072	1003	29.08.2021	1	61.74
17073	1024	29.08.2021	2	125.46
17074	1025	29.08.2021	2	151.25
17075	1031	29.08.2021	2	732.86
17076	1061	29.08.2021	2	580.00
17077	1061	29.08.2021	2	580.00
17078	1085	29.08.2021	2	98.44
17079	1085	29.08.2021	2	98.44
17080	1093	29.08.2021	2	2861.25
17081	1103	29.08.2021	1	714.29
17082	1115	29.08.2021	2	690.00
17083	1131	29.08.2021	1	375.00
17084	1136	29.08.2021	2	825.00
17085	1142	29.08.2021	2	108.75
17086	1144	29.08.2021	2	495.00
17087	1152	29.08.2021	1	200.00
17088	1161	29.08.2021	2	900.00
17089	1169	29.08.2021	2	157.44
17090	1181	29.08.2021	2	1890.00
17091	1187	29.08.2021	2	1230.00
17092	1206	29.08.2021	1	5000.00
17093	1232	29.08.2021	1	750.00
17094	1245	29.08.2021	1	1250.00
17095	1245	29.08.2021	2	328.13
17096	1259	29.08.2021	1	2500.00
17097	1269	29.08.2021	1	2000.00
17098	1272	29.08.2021	1	125.00
17099	1278	29.08.2021	2	787.50
17100	1279	29.08.2021	1	1000.00
17101	1281	29.08.2021	1	3000.00
17102	1292	29.08.2021	2	480.00
17103	1300	29.08.2021	2	210.00
17104	1307	29.08.2021	1	1000.00
17105	1312	29.08.2021	1	68.25
17106	1314	29.08.2021	2	152.33
17107	1316	29.08.2021	1	145.11
17108	1324	29.08.2021	1	3500.00
17109	1324	29.08.2021	2	1470.00
17110	1326	29.08.2021	2	1485.00
17111	82	30.08.2021	1	61.43
17112	142	30.08.2021	2	51.68
17113	143	30.08.2021	1	178.57
17114	189	30.08.2021	2	2754.55
17115	203	30.08.2021	2	232.50
17116	229	30.08.2021	1	83.33
17117	272	30.08.2021	1	77.57
17118	275	30.08.2021	2	1168.57
17119	329	30.08.2021	2	503.51
17120	330	30.08.2021	2	244.65
17121	347	30.08.2021	1	80.00
17122	347	30.08.2021	2	234.71
17123	422	30.08.2021	1	55.56
17124	489	30.08.2021	2	243.13
17125	512	30.08.2021	2	766.00
17126	526	30.08.2021	1	32.23
17127	543	30.08.2021	2	179.53
17128	559	30.08.2021	2	372.72
17129	563	30.08.2021	2	65.82
17130	609	30.08.2021	2	382.00
17131	611	30.08.2021	2	1421.25
17132	631	30.08.2021	2	852.75
17133	651	30.08.2021	2	230.83
17134	662	30.08.2021	2	293.95
17135	698	30.08.2021	2	727.78
17136	752	30.08.2021	2	77.40
17137	795	30.08.2021	1	666.67
17138	799	30.08.2021	2	348.67
17139	883	30.08.2021	1	1000.00
17140	901	30.08.2021	1	571.43
17141	901	30.08.2021	2	2625.00
17142	906	30.08.2021	1	214.29
17143	933	30.08.2021	2	45.72
17144	943	30.08.2021	1	500.00
17145	965	30.08.2021	2	1372.50
17146	986	30.08.2021	2	942.86
17147	1004	30.08.2021	1	1750.00
17148	1033	30.08.2021	2	267.72
17149	1048	30.08.2021	1	1500.00
17150	1051	30.08.2021	2	183.75
17151	1051	30.08.2021	2	183.75
17152	1065	30.08.2021	2	53.12
17153	1071	30.08.2021	2	645.00
17154	1074	30.08.2021	2	567.95
17155	1085	30.08.2021	1	166.67
17156	1095	30.08.2021	2	216.00
17157	1107	30.08.2021	2	915.00
17158	1121	30.08.2021	2	594.55
17159	1122	30.08.2021	2	111.56
17160	1127	30.08.2021	2	2587.50
17161	1130	30.08.2021	1	833.33
17162	1181	30.08.2021	1	2250.00
17163	1205	30.08.2021	1	1500.00
17164	1223	30.08.2021	1	200.00
17165	1227	30.08.2021	1	1166.67
17166	1227	30.08.2021	2	1260.00
17167	1244	30.08.2021	2	378.41
17168	1247	30.08.2021	2	637.50
17169	1259	30.08.2021	1	2500.00
17170	1264	30.08.2021	2	918.75
17171	1264	30.08.2021	2	918.75
17172	1265	30.08.2021	2	295.71
17173	1272	30.08.2021	1	125.00
17174	1273	30.08.2021	2	545.00
17175	1274	30.08.2021	1	1000.00
17176	1282	30.08.2021	2	225.00
17177	1286	30.08.2021	2	500.63
17178	1289	30.08.2021	2	180.12
17179	1306	30.08.2021	2	157.50
17180	1312	30.08.2021	1	68.25
17181	1332	30.08.2021	1	5000.00
17182	1332	30.08.2021	2	2100.00
17183	1337	30.08.2021	1	1666.67
17184	163	31.08.2021	2	398.82
17185	183	31.08.2021	2	71.17
17186	185	31.08.2021	2	297.79
17187	196	31.08.2021	2	384.30
17188	228	31.08.2021	1	149.57
17189	251	31.08.2021	2	64.44
17190	254	31.08.2021	1	79.87
17191	275	31.08.2021	2	1168.57
17192	358	31.08.2021	1	83.33
17193	384	31.08.2021	1	42.71
17194	394	31.08.2021	1	250.00
17195	415	31.08.2021	2	310.18
17196	457	31.08.2021	1	289.55
17197	487	31.08.2021	1	41.67
17198	500	31.08.2021	2	1583.33
17199	526	31.08.2021	2	75.27
17200	526	31.08.2021	2	75.27
17201	538	31.08.2021	1	125.00
17202	554	31.08.2021	2	81.64
17203	555	31.08.2021	2	429.42
17204	555	31.08.2021	2	429.42
17205	559	31.08.2021	2	372.72
17206	588	31.08.2021	1	83.33
17207	611	31.08.2021	1	350.00
17208	628	31.08.2021	2	101.52
17209	637	31.08.2021	2	614.48
17210	640	31.08.2021	1	285.71
17211	662	31.08.2021	2	293.95
17212	662	31.08.2021	2	293.95
17213	665	31.08.2021	1	500.00
17214	697	31.08.2021	1	136.36
17215	773	31.08.2021	1	400.00
17216	782	31.08.2021	2	970.91
17217	793	31.08.2021	2	746.47
17218	883	31.08.2021	2	613.85
17219	892	31.08.2021	1	500.00
17220	914	31.08.2021	2	1191.43
17221	923	31.08.2021	2	15.58
17222	934	31.08.2021	2	71.25
17223	965	31.08.2021	1	375.00
17224	1013	31.08.2021	2	656.25
17225	1018	31.08.2021	1	1666.67
17226	1033	31.08.2021	2	267.72
17227	1035	31.08.2021	2	158.78
17228	1044	31.08.2021	2	89.17
17229	1046	31.08.2021	1	100.00
17230	1086	31.08.2021	2	735.00
17231	1109	31.08.2021	2	620.06
17232	1119	31.08.2021	1	625.00
17233	1126	31.08.2021	1	83.33
17234	1142	31.08.2021	2	108.75
17235	1147	31.08.2021	2	879.38
17236	1147	31.08.2021	2	879.38
17237	1170	31.08.2021	1	2000.00
17238	1174	31.08.2021	2	1417.50
17239	1185	31.08.2021	1	500.00
17240	1200	31.08.2021	2	2.02
17241	1205	31.08.2021	2	1282.50
17242	1209	31.08.2021	1	500.00
17243	1215	31.08.2021	2	4050.00
17244	1217	31.08.2021	2	601.88
17245	1231	31.08.2021	1	1166.67
17246	1244	31.08.2021	2	378.41
17247	1249	31.08.2021	2	95.00
17248	1270	31.08.2021	2	375.27
17249	1271	31.08.2021	2	812.50
17250	1302	31.08.2021	1	250.00
17251	1304	31.08.2021	2	675.00
17252	1304	31.08.2021	2	675.00
17253	1307	31.08.2021	2	217.50
17254	1309	31.08.2021	1	500.00
17255	1310	31.08.2021	1	136.78
17256	1313	31.08.2021	1	1125.00
17257	1320	31.08.2021	2	146.25
17258	1322	31.08.2021	1	86.39
17259	1336	31.08.2021	2	346.88
17260	1341	31.08.2021	1	3500.00
17261	1341	31.08.2021	2	1470.00
17262	1342	31.08.2021	2	583.33
17263	142	01.09.2021	2	51.68
17264	145	01.09.2021	2	189.17
17265	219	01.09.2021	1	35.68
17266	224	01.09.2021	2	284.38
17267	268	01.09.2021	2	711.67
17268	272	01.09.2021	2	60.41
17269	272	01.09.2021	2	60.41
17270	273	01.09.2021	2	1127.50
17271	273	01.09.2021	2	1127.50
17272	305	01.09.2021	1	300.00
17273	332	01.09.2021	2	179.17
17274	353	01.09.2021	1	1166.67
17275	378	01.09.2021	2	537.12
17276	445	01.09.2021	1	68.76
17277	445	01.09.2021	2	691.72
17278	461	01.09.2021	2	376.45
17279	466	01.09.2021	2	492.50
17280	480	01.09.2021	1	166.67
17281	489	01.09.2021	1	125.00
17282	495	01.09.2021	1	195.65
17283	501	01.09.2021	2	1196.88
17284	518	01.09.2021	2	360.94
17285	521	01.09.2021	2	244.47
17286	543	01.09.2021	2	179.53
17287	545	01.09.2021	2	129.55
17288	556	01.09.2021	2	308.97
17289	577	01.09.2021	2	473.75
17290	580	01.09.2021	1	285.71
17291	598	01.09.2021	2	307.77
17292	620	01.09.2021	1	236.84
17293	626	01.09.2021	2	15.71
17294	628	01.09.2021	2	101.52
17295	639	01.09.2021	1	166.67
17296	661	01.09.2021	2	430.17
17297	662	01.09.2021	1	250.00
17298	663	01.09.2021	2	245.26
17299	689	01.09.2021	2	71.70
17300	719	01.09.2021	2	2790.00
17301	724	01.09.2021	2	921.43
17302	724	01.09.2021	2	921.43
17303	758	01.09.2021	2	894.23
17304	762	01.09.2021	2	83.08
17305	780	01.09.2021	1	1750.00
17306	788	01.09.2021	2	109.20
17307	793	01.09.2021	1	562.50
17308	824	01.09.2021	2	1921.02
17309	835	01.09.2021	2	1275.00
17310	882	01.09.2021	1	199.71
17311	983	01.09.2021	2	1670.00
17312	1013	01.09.2021	2	656.25
17313	1033	01.09.2021	2	267.72
17314	1034	01.09.2021	2	77.73
17315	1035	01.09.2021	2	158.78
17316	1046	01.09.2021	2	80.45
17317	1064	01.09.2021	1	500.00
17318	1068	01.09.2021	2	72.69
17319	1093	01.09.2021	2	2861.25
17320	1096	01.09.2021	2	476.88
17321	1098	01.09.2021	2	810.00
17322	1109	01.09.2021	1	1628.73
17323	1121	01.09.2021	1	2000.00
17324	1121	01.09.2021	2	594.55
17325	1140	01.09.2021	2	67.50
17326	1149	01.09.2021	2	240.29
17327	1162	01.09.2021	2	123.99
17328	1192	01.09.2021	2	577.50
17329	1200	01.09.2021	2	2.02
17330	1200	01.09.2021	2	2.02
17331	1227	01.09.2021	2	1260.00
17332	1239	01.09.2021	2	272.81
17333	1258	01.09.2021	1	41.16
17334	1275	01.09.2021	2	337.50
17335	1279	01.09.2021	2	262.50
17336	1282	01.09.2021	2	225.00
17337	1285	01.09.2021	1	1333.33
17338	1287	01.09.2021	1	250.00
17339	1304	01.09.2021	2	675.00
17340	1313	01.09.2021	2	877.50
17341	1317	01.09.2021	1	500.00
17342	46	02.09.2021	2	662.02
17343	70	02.09.2021	1	112.90
17344	87	02.09.2021	2	593.75
17345	106	02.09.2021	2	627.73
17346	143	02.09.2021	1	178.57
17347	146	02.09.2021	2	76.47
17348	150	02.09.2021	1	571.43
17349	163	02.09.2021	1	125.00
17350	167	02.09.2021	1	222.22
17351	207	02.09.2021	2	585.58
17352	218	02.09.2021	2	1282.11
17353	218	02.09.2021	2	1282.11
17354	251	02.09.2021	1	19.23
17355	252	02.09.2021	1	666.67
17356	265	02.09.2021	2	761.25
17357	272	02.09.2021	2	60.41
17358	281	02.09.2021	2	169.45
17359	286	02.09.2021	2	422.53
17360	292	02.09.2021	1	71.30
17361	367	02.09.2021	2	370.65
17362	397	02.09.2021	2	315.83
17363	447	02.09.2021	1	68.18
17364	487	02.09.2021	2	152.76
17365	516	02.09.2021	1	83.33
17366	526	02.09.2021	2	75.27
17367	543	02.09.2021	2	179.53
17368	545	02.09.2021	2	129.55
17369	553	02.09.2021	1	150.00
17370	555	02.09.2021	1	81.99
17371	596	02.09.2021	2	135.70
17372	598	02.09.2021	2	307.77
17373	626	02.09.2021	2	15.71
17374	665	02.09.2021	2	391.67
17375	687	02.09.2021	2	160.80
17376	712	02.09.2021	2	654.29
17377	731	02.09.2021	2	2183.87
17378	741	02.09.2021	1	27.30
17379	741	02.09.2021	2	142.42
17380	750	02.09.2021	1	39.52
17381	756	02.09.2021	2	773.11
17382	788	02.09.2021	2	109.20
17383	835	02.09.2021	2	1275.00
17384	844	02.09.2021	2	106.36
17385	845	02.09.2021	1	285.71
17386	867	02.09.2021	2	741.82
17387	876	02.09.2021	1	166.67
17388	896	02.09.2021	2	188.75
17389	896	02.09.2021	2	188.75
17390	899	02.09.2021	1	149.62
17391	906	02.09.2021	1	214.29
17392	923	02.09.2021	2	15.58
17393	925	02.09.2021	2	350.00
17394	927	02.09.2021	2	136.00
17395	938	02.09.2021	2	585.00
17396	963	02.09.2021	1	1166.67
17397	964	02.09.2021	1	800.00
17398	968	02.09.2021	1	140.78
17399	986	02.09.2021	2	942.86
17400	986	02.09.2021	2	942.86
17401	1021	02.09.2021	1	500.00
17402	1060	02.09.2021	1	260.02
17403	1069	02.09.2021	2	312.50
17404	1081	02.09.2021	2	460.00
17405	1100	02.09.2021	1	1000.00
17406	1105	02.09.2021	2	231.14
17407	1107	02.09.2021	1	750.00
17408	1139	02.09.2021	2	517.50
17409	1141	02.09.2021	2	111.67
17410	1179	02.09.2021	2	465.31
17411	1181	02.09.2021	1	2250.00
17412	1202	02.09.2021	2	1450.00
17413	1245	02.09.2021	2	328.13
17414	1249	02.09.2021	1	500.00
17415	1264	02.09.2021	1	875.00
17416	1264	02.09.2021	2	918.75
17417	1265	02.09.2021	2	295.71
17418	1278	02.09.2021	2	787.50
17419	1290	02.09.2021	2	60.28
17420	1305	02.09.2021	2	88.40
17421	1305	02.09.2021	2	88.40
17422	1306	02.09.2021	1	750.00
17423	1307	02.09.2021	2	217.50
17424	1316	02.09.2021	1	145.11
17425	1331	02.09.2021	1	3.90
17426	1339	02.09.2021	2	153.33
17427	1352	02.09.2021	1	22.89
17428	1359	02.09.2021	1	103.49
17429	48	03.09.2021	2	383.02
17430	99	03.09.2021	2	722.63
17431	130	03.09.2021	2	271.07
17432	153	03.09.2021	2	329.32
17433	156	03.09.2021	2	699.51
17434	159	03.09.2021	2	428.90
17435	174	03.09.2021	2	292.50
17436	207	03.09.2021	2	585.58
17437	219	03.09.2021	2	133.69
17438	236	03.09.2021	2	576.56
17439	251	03.09.2021	2	64.44
17440	267	03.09.2021	1	264.71
17441	304	03.09.2021	1	21.74
17442	334	03.09.2021	1	192.31
17443	378	03.09.2021	2	537.12
17444	400	03.09.2021	2	91.64
17445	413	03.09.2021	2	3799.29
17446	444	03.09.2021	2	673.71
17447	449	03.09.2021	1	133.33
17448	457	03.09.2021	1	289.55
17449	457	03.09.2021	2	24.17
17450	466	03.09.2021	2	492.50
17451	526	03.09.2021	1	32.23
17452	531	03.09.2021	2	220.38
17453	538	03.09.2021	1	125.00
17454	539	03.09.2021	1	83.33
17455	545	03.09.2021	2	129.55
17456	556	03.09.2021	2	308.97
17457	582	03.09.2021	2	379.00
17458	666	03.09.2021	2	229.29
17459	683	03.09.2021	2	942.86
17460	720	03.09.2021	2	875.00
17461	743	03.09.2021	2	370.76
17462	756	03.09.2021	2	773.11
17463	767	03.09.2021	2	2700.00
17464	781	03.09.2021	1	100.00
17465	781	03.09.2021	2	149.17
17466	802	03.09.2021	1	1125.00
17467	808	03.09.2021	2	224.30
17468	808	03.09.2021	2	224.30
17469	838	03.09.2021	1	166.67
17470	844	03.09.2021	1	55.56
17471	876	03.09.2021	2	313.13
17472	927	03.09.2021	2	136.00
17473	927	03.09.2021	2	136.00
17474	949	03.09.2021	2	257.50
17475	966	03.09.2021	2	505.00
17476	1027	03.09.2021	2	17.00
17477	1034	03.09.2021	2	77.73
17478	1068	03.09.2021	1	100.00
17479	1073	03.09.2021	1	159.96
17480	1081	03.09.2021	2	460.00
17481	1095	03.09.2021	2	216.00
17482	1098	03.09.2021	2	810.00
17483	1102	03.09.2021	2	216.82
17484	1102	03.09.2021	2	216.82
17485	1102	03.09.2021	2	216.82
17486	1103	03.09.2021	1	714.29
17487	1105	03.09.2021	2	231.14
17488	1136	03.09.2021	2	825.00
17489	1139	03.09.2021	2	517.50
17490	1140	03.09.2021	2	67.50
17491	1140	03.09.2021	2	67.50
17492	1149	03.09.2021	1	188.50
17493	1158	03.09.2021	2	465.00
17494	1175	03.09.2021	1	1250.00
17495	1199	03.09.2021	2	221.25
17496	1200	03.09.2021	1	78.95
17497	1281	03.09.2021	2	1350.00
17498	1291	03.09.2021	2	380.16
17499	1301	03.09.2021	2	725.63
17500	1306	03.09.2021	1	750.00
17501	1306	03.09.2021	2	157.50
17502	1307	03.09.2021	2	217.50
17503	1308	03.09.2021	2	517.50
17504	1309	03.09.2021	2	250.00
17505	1309	03.09.2021	2	250.00
17506	1325	03.09.2021	1	1125.00
17507	1326	03.09.2021	2	1485.00
17508	1339	03.09.2021	2	153.33
17509	1344	03.09.2021	1	28.21
17510	1355	03.09.2021	1	1250.00
17511	1368	03.09.2021	1	1000.00
17512	1368	03.09.2021	2	420.00
17513	48	04.09.2021	2	383.02
17514	49	04.09.2021	2	113.31
17515	58	04.09.2021	2	457.27
17516	70	04.09.2021	2	832.28
17517	142	04.09.2021	2	51.68
17518	202	04.09.2021	1	204.55
17519	202	04.09.2021	2	590.63
17520	219	04.09.2021	2	133.69
17521	230	04.09.2021	2	634.79
17522	236	04.09.2021	1	78.95
17523	254	04.09.2021	1	79.87
17524	304	04.09.2021	1	21.74
17525	329	04.09.2021	2	503.51
17526	335	04.09.2021	2	69.03
17527	422	04.09.2021	2	140.58
17528	426	04.09.2021	2	345.00
17529	427	04.09.2021	1	68.61
17530	449	04.09.2021	2	405.52
17531	478	04.09.2021	1	156.25
17532	492	04.09.2021	2	827.14
17533	507	04.09.2021	1	58.69
17534	508	04.09.2021	2	189.50
17535	532	04.09.2021	1	79.73
17536	543	04.09.2021	2	179.53
17537	551	04.09.2021	1	190.48
17538	579	04.09.2021	1	159.09
17539	596	04.09.2021	2	135.70
17540	623	04.09.2021	2	1196.84
17541	683	04.09.2021	1	800.00
17542	710	04.09.2021	2	472.50
17543	715	04.09.2021	2	791.59
17544	741	04.09.2021	1	27.30
17545	745	04.09.2021	2	643.75
17546	754	04.09.2021	2	420.86
17547	760	04.09.2021	2	185.83
17548	773	04.09.2021	1	400.00
17549	802	04.09.2021	1	1125.00
17550	844	04.09.2021	1	55.56
17551	888	04.09.2021	2	252.63
17552	902	04.09.2021	2	787.50
17553	942	04.09.2021	2	42.91
17554	951	04.09.2021	2	892.50
17555	966	04.09.2021	2	505.00
17556	967	04.09.2021	1	2500.00
17557	1001	04.09.2021	2	474.00
17558	1021	04.09.2021	1	500.00
17559	1061	04.09.2021	2	580.00
17560	1062	04.09.2021	2	957.76
17561	1069	04.09.2021	1	333.33
17562	1083	04.09.2021	2	562.50
17563	1086	04.09.2021	2	735.00
17564	1088	04.09.2021	2	717.19
17565	1103	04.09.2021	1	714.29
17566	1111	04.09.2021	2	6.22
17567	1117	04.09.2021	1	250.00
17568	1127	04.09.2021	1	714.29
17569	1130	04.09.2021	1	833.33
17570	1133	04.09.2021	2	684.00
17571	1156	04.09.2021	2	415.71
17572	1163	04.09.2021	2	922.50
17573	1166	04.09.2021	2	846.00
17574	1169	04.09.2021	2	157.44
17575	1183	04.09.2021	1	875.00
17576	1185	04.09.2021	2	390.00
17577	1190	04.09.2021	2	411.79
17578	1204	04.09.2021	2	353.09
17579	1213	04.09.2021	1	1500.00
17580	1239	04.09.2021	2	272.81
17581	1247	04.09.2021	2	637.50
17582	1252	04.09.2021	2	376.88
17583	1275	04.09.2021	2	337.50
17584	1284	04.09.2021	2	420.00
17585	1288	04.09.2021	2	472.50
17586	1289	04.09.2021	2	180.12
17587	1290	04.09.2021	2	60.28
17588	1290	04.09.2021	2	60.28
17589	1294	04.09.2021	2	255.00
17590	1295	04.09.2021	1	404.42
17591	1299	04.09.2021	1	166.67
17592	1314	04.09.2021	2	152.33
17593	1317	04.09.2021	2	167.50
17594	1328	04.09.2021	2	395.70
17595	1329	04.09.2021	2	429.63
17596	1337	04.09.2021	1	1666.67
17597	1339	04.09.2021	2	153.33
17598	1348	04.09.2021	2	258.75
17599	1361	04.09.2021	2	241.88
17600	1367	04.09.2021	1	2500.00
17601	1375	04.09.2021	1	3500.00
17602	32	05.09.2021	2	148.13
17603	49	05.09.2021	2	113.31
17604	87	05.09.2021	2	593.75
17605	94	05.09.2021	2	92.82
17606	105	05.09.2021	2	550.80
17607	142	05.09.2021	2	51.68
17608	163	05.09.2021	2	398.82
17609	183	05.09.2021	2	71.17
17610	186	05.09.2021	1	208.33
17611	186	05.09.2021	2	322.50
17612	202	05.09.2021	2	590.63
17613	219	05.09.2021	2	133.69
17614	253	05.09.2021	1	35.52
17615	288	05.09.2021	1	437.50
17616	303	05.09.2021	2	337.50
17617	325	05.09.2021	2	685.71
17618	347	05.09.2021	2	234.71
17619	414	05.09.2021	2	1458.75
17620	425	05.09.2021	2	861.43
17621	468	05.09.2021	2	3683.57
17622	481	05.09.2021	1	217.39
17623	570	05.09.2021	2	1162.84
17624	581	05.09.2021	2	3979.50
17625	588	05.09.2021	1	83.33
17626	594	05.09.2021	2	720.00
17627	598	05.09.2021	2	307.77
17628	663	05.09.2021	2	245.26
17629	663	05.09.2021	2	245.26
17630	689	05.09.2021	2	71.70
17631	710	05.09.2021	1	250.00
17632	721	05.09.2021	2	364.34
17633	721	05.09.2021	2	364.34
17634	727	05.09.2021	2	3825.00
17635	750	05.09.2021	2	280.99
17636	755	05.09.2021	1	30.54
17637	758	05.09.2021	2	894.23
17638	767	05.09.2021	2	2700.00
17639	770	05.09.2021	1	148.02
17640	774	05.09.2021	1	140.93
17641	808	05.09.2021	2	224.30
17642	829	05.09.2021	2	997.50
