id	user_id	issuance_date	return_date	actual_return_date	body	percent
2005	2406	01.11.2021	15.11.2021	08.11.2021	4500	1890
2006	2433	01.11.2021	15.11.2021	06.11.2021	3000	1260
2007	2490	01.11.2021	15.11.2021	27.11.2021	4000	2400
2008	2494	01.11.2021	15.11.2021	18.11.2021	3500	1627.5
2009	1004	02.11.2021	16.11.2021	04.11.2021	3000	1260
2010	1087	02.11.2021	16.11.2021	08.11.2021	4500	1890
2011	1347	02.11.2021	16.11.2021	05.11.2021	5000	2100
2012	1403	02.11.2021	16.11.2021		3000	12870
2013	1470	02.11.2021	16.11.2021	05.11.2021	2000	840
2014	1612	02.11.2021	16.11.2021	07.11.2021	1000	420
2015	1662	02.11.2021	16.11.2021	27.11.2021	5000	2925
2016	2007	02.11.2021	16.11.2021	09.11.2021	2500	1050
2017	2031	02.11.2021	16.11.2021	19.11.2021	1500	697.5
2018	2177	02.11.2021	16.11.2021	18.11.2021	1000	450
2019	2311	02.11.2021	16.11.2021	17.11.2021	4000	1740
2020	2335	02.11.2021	16.11.2021	03.11.2021	1000	420
2021	2336	02.11.2021	16.11.2021	24.11.2021	5000	2700
2022	2480	02.11.2021	16.11.2021		3000	12870
2023	373	03.11.2021	17.11.2021	14.11.2021	5000	2100
2024	798	03.11.2021	17.11.2021		2000	8550
2025	896	03.11.2021	17.11.2021		2500	10687.5
2026	1114	03.11.2021	17.11.2021	27.11.2021	5000	2850
2027	1363	03.11.2021	17.11.2021	20.11.2021	4000	1860
2028	1388	03.11.2021	17.11.2021	19.11.2021	1000	450
2029	1509	03.11.2021	17.11.2021	18.11.2021	5000	2175
2030	1711	03.11.2021	17.11.2021	08.11.2021	1000	420
2031	2136	03.11.2021	17.11.2021	18.11.2021	1500	652.5
2032	2308	03.11.2021	17.11.2021	14.11.2021	3500	1470
2033	2386	03.11.2021	17.11.2021	17.11.2021	4000	1680
2034	883	04.11.2021	18.11.2021	28.11.2021	500	285
2035	1014	04.11.2021	18.11.2021	14.11.2021	4500	1890
2036	1468	04.11.2021	18.11.2021	09.11.2021	1000	420
2037	1899	04.11.2021	18.11.2021	24.11.2021	3000	1530
2038	2223	04.11.2021	18.11.2021	09.11.2021	4000	1680
2039	2321	04.11.2021	18.11.2021	23.11.2021	5000	2475
2040	2500	04.11.2021	18.11.2021	20.11.2021	3000	1350
2041	513	05.11.2021	19.11.2021	09.11.2021	3500	1470
2042	666	05.11.2021	19.11.2021	27.11.2021	1000	540
2043	1071	05.11.2021	19.11.2021	23.11.2021	3500	1680
2044	1705	05.11.2021	19.11.2021	20.11.2021	4000	1740
2045	1769	05.11.2021	19.11.2021	28.11.2021	2500	1387.5
2046	1826	05.11.2021	19.11.2021	28.11.2021	500	277.5
2047	1948	05.11.2021	19.11.2021	23.11.2021	500	240
2048	2065	05.11.2021	19.11.2021	29.11.2021	4500	2565
2049	2094	05.11.2021	19.11.2021	18.11.2021	2500	1050
2050	2094	05.11.2021	19.11.2021		2500	10612.5
2051	2209	05.11.2021	19.11.2021	06.11.2021	1500	630
2052	2262	05.11.2021	19.11.2021	11.11.2021	3500	1470
2053	2326	05.11.2021	19.11.2021	14.11.2021	4500	1890
2054	2369	05.11.2021	19.11.2021	06.11.2021	2000	840
2055	2428	05.11.2021	19.11.2021	07.11.2021	2500	1050
2056	2451	05.11.2021	19.11.2021	14.11.2021	3000	1260
2057	2481	05.11.2021	19.11.2021		500	2122.5
2058	887	06.11.2021	20.11.2021	21.11.2021	3000	1305
2059	966	06.11.2021	20.11.2021		5000	21150
2060	1415	06.11.2021	20.11.2021	28.11.2021	500	270
2061	1857	06.11.2021	20.11.2021		3000	12690
2062	1903	06.11.2021	20.11.2021	29.11.2021	1000	555
2063	2376	06.11.2021	20.11.2021	20.11.2021	1000	420
2064	107	07.11.2021	21.11.2021	18.11.2021	5000	2100
2065	474	07.11.2021	21.11.2021	19.11.2021	500	210
2066	686	07.11.2021	21.11.2021	27.11.2021	1500	765
2067	917	07.11.2021	21.11.2021	18.11.2021	500	210
2068	1000	07.11.2021	21.11.2021	15.11.2021	2500	1050
2069	1867	07.11.2021	21.11.2021	11.11.2021	3000	1260
2070	1971	07.11.2021	21.11.2021	28.11.2021	3500	1837.5
2071	2014	07.11.2021	21.11.2021	17.11.2021	4000	1680
2072	2041	07.11.2021	21.11.2021	08.11.2021	2000	840
2073	2155	07.11.2021	21.11.2021		500	2107.5
2074	2269	07.11.2021	21.11.2021	17.11.2021	2000	840
2075	2442	07.11.2021	21.11.2021	07.11.2021	4000	1680
2076	2459	07.11.2021	21.11.2021		2000	8430
2077	2483	07.11.2021	21.11.2021	23.11.2021	5000	2250
2078	2488	07.11.2021	21.11.2021	14.11.2021	1500	630
2079	2490	07.11.2021	21.11.2021	17.11.2021	2500	1050
2080	2495	07.11.2021	21.11.2021		1000	4215
2081	2498	07.11.2021	21.11.2021	20.11.2021	5000	2100
2082	367	08.11.2021	22.11.2021	22.11.2021	500	210
2083	447	08.11.2021	22.11.2021	29.11.2021	5000	2625
2084	613	08.11.2021	22.11.2021	16.11.2021	1500	630
2085	749	08.11.2021	22.11.2021	13.11.2021	1500	630
2086	759	08.11.2021	22.11.2021	23.11.2021	1500	652.5
2087	831	08.11.2021	22.11.2021	14.11.2021	3000	1260
2088	993	08.11.2021	22.11.2021	13.11.2021	3500	1470
2089	1128	08.11.2021	22.11.2021	09.11.2021	3500	1470
2090	1129	08.11.2021	22.11.2021	16.11.2021	3000	1260
2091	1143	08.11.2021	22.11.2021	11.11.2021	2500	1050
2092	1795	08.11.2021	22.11.2021	08.11.2021	4500	1890
2093	1925	08.11.2021	22.11.2021		1000	4200
2094	2026	08.11.2021	22.11.2021	12.11.2021	1500	630
2095	2047	08.11.2021	22.11.2021	08.11.2021	3500	1470
2096	2313	08.11.2021	22.11.2021	12.11.2021	1500	630
2097	2314	08.11.2021	22.11.2021	12.11.2021	2000	840
2098	2348	08.11.2021	22.11.2021	15.11.2021	1000	420
2099	2497	08.11.2021	22.11.2021	18.11.2021	1500	630
2100	2505	08.11.2021	22.11.2021		3000	12600
2101	92	09.11.2021	23.11.2021	24.11.2021	4000	1740
2102	591	09.11.2021	23.11.2021		3500	14647.5
2103	689	09.11.2021	23.11.2021	24.11.2021	4500	1957.5
2104	1113	09.11.2021	23.11.2021	13.11.2021	500	210
2105	1429	09.11.2021	23.11.2021	28.11.2021	2000	990
2106	2155	09.11.2021	23.11.2021	29.11.2021	500	255
2107	2191	09.11.2021	23.11.2021	29.11.2021	5000	2550
2108	2256	09.11.2021	23.11.2021		2500	10462.5
2109	2393	09.11.2021	23.11.2021	26.11.2021	4500	2092.5
2110	2498	09.11.2021	23.11.2021	21.11.2021	1500	630
2111	875	10.11.2021	24.11.2021	10.11.2021	1000	420
2112	1109	10.11.2021	24.11.2021	21.11.2021	2500	1050
2113	1804	10.11.2021	24.11.2021	29.11.2021	1000	495
2114	1843	10.11.2021	24.11.2021	26.11.2021	1500	675
2115	1909	10.11.2021	24.11.2021	21.11.2021	3000	1260
2116	2234	10.11.2021	24.11.2021	10.11.2021	500	210
2117	2262	10.11.2021	24.11.2021	26.11.2021	5000	2250
2118	2351	10.11.2021	24.11.2021	24.11.2021	5000	2100
2119	2524	10.11.2021	24.11.2021	21.11.2021	3000	1260
2120	819	11.11.2021	25.11.2021	26.11.2021	1500	652.5
2121	1121	11.11.2021	25.11.2021	12.11.2021	4000	1680
2122	1825	11.11.2021	25.11.2021		1500	6232.5
2123	2145	11.11.2021	25.11.2021		3500	14542.5
2124	2378	11.11.2021	25.11.2021	28.11.2021	500	232.5
2125	2383	11.11.2021	25.11.2021	11.11.2021	4500	1890
2126	2515	11.11.2021	25.11.2021	11.11.2021	4500	1890
2127	131	12.11.2021	26.11.2021	26.11.2021	1500	630
2128	419	12.11.2021	26.11.2021	13.11.2021	4000	1680
2129	803	12.11.2021	26.11.2021	24.11.2021	3500	1470
2130	1086	12.11.2021	26.11.2021		2000	8280
2131	1107	12.11.2021	26.11.2021		1500	6210
2132	1141	12.11.2021	26.11.2021	17.11.2021	1000	420
2133	1153	12.11.2021	26.11.2021	19.11.2021	1000	420
2134	1468	12.11.2021	26.11.2021	23.11.2021	4000	1680
2135	1874	12.11.2021	26.11.2021	21.11.2021	5000	2100
2136	2181	12.11.2021	26.11.2021	19.11.2021	3000	1260
2137	2190	12.11.2021	26.11.2021	14.11.2021	5000	2100
2138	2263	12.11.2021	26.11.2021	28.11.2021	5000	2250
2139	2311	12.11.2021	26.11.2021	16.11.2021	1500	630
2140	2335	12.11.2021	26.11.2021	16.11.2021	5000	2100
2141	2422	12.11.2021	26.11.2021	24.11.2021	2500	1050
2142	2436	12.11.2021	26.11.2021	21.11.2021	2000	840
2143	2524	12.11.2021	26.11.2021		2500	10350
2144	504	13.11.2021	27.11.2021		1000	4125
2145	573	13.11.2021	27.11.2021		3500	14437.5
2146	618	13.11.2021	27.11.2021		4500	18562.5
2147	770	13.11.2021	27.11.2021		2500	10312.5
2148	921	13.11.2021	27.11.2021	27.11.2021	4000	1680
2149	956	13.11.2021	27.11.2021	28.11.2021	500	217.5
2150	1059	13.11.2021	27.11.2021	24.11.2021	3000	1260
2151	1115	13.11.2021	27.11.2021	29.11.2021	5000	2250
2152	1585	13.11.2021	27.11.2021		500	2062.5
2153	1611	13.11.2021	27.11.2021	15.11.2021	3500	1470
2154	1890	13.11.2021	27.11.2021	16.11.2021	4000	1680
2155	2021	13.11.2021	27.11.2021	14.11.2021	2500	1050
2156	2092	13.11.2021	27.11.2021	26.11.2021	2500	1050
2157	2301	13.11.2021	27.11.2021	24.11.2021	3500	1470
2158	2349	13.11.2021	27.11.2021	25.11.2021	5000	2100
2159	2391	13.11.2021	27.11.2021	18.11.2021	2500	1050
2160	2496	13.11.2021	27.11.2021	18.11.2021	3000	1260
2161	2517	13.11.2021	27.11.2021	25.11.2021	500	210
2162	1066	14.11.2021	28.11.2021	28.11.2021	1500	630
2163	1124	14.11.2021	28.11.2021		2000	8220
2164	1135	14.11.2021	28.11.2021	14.11.2021	500	210
2165	1137	14.11.2021	28.11.2021	26.11.2021	500	210
2166	1144	14.11.2021	28.11.2021	20.11.2021	5000	2100
2167	1169	14.11.2021	28.11.2021	18.11.2021	500	210
2168	1436	14.11.2021	28.11.2021		1000	4110
2169	1465	14.11.2021	28.11.2021	22.11.2021	5000	2100
2170	1552	14.11.2021	28.11.2021	21.11.2021	2500	1050
2171	1686	14.11.2021	28.11.2021	29.11.2021	4000	1740
2172	1789	14.11.2021	28.11.2021	19.11.2021	5000	2100
2173	1823	14.11.2021	28.11.2021	19.11.2021	2000	840
2174	1884	14.11.2021	28.11.2021		5000	20550
2175	2130	14.11.2021	28.11.2021	26.11.2021	3500	1470
2176	2182	14.11.2021	28.11.2021	17.11.2021	3500	1470
2177	2220	14.11.2021	28.11.2021	23.11.2021	5000	2100
2178	2365	14.11.2021	28.11.2021	25.11.2021	4000	1680
2179	2402	14.11.2021	28.11.2021	24.11.2021	3500	1470
2180	2409	14.11.2021	28.11.2021	21.11.2021	1000	420
2181	2428	14.11.2021	28.11.2021	20.11.2021	1000	420
2182	2482	14.11.2021	28.11.2021	26.11.2021	3500	1470
2183	2485	14.11.2021	28.11.2021	15.11.2021	1000	420
2184	2499	14.11.2021	28.11.2021	27.11.2021	1000	420
2185	2525	14.11.2021	28.11.2021		3500	14385
2186	140	15.11.2021	29.11.2021	18.11.2021	2000	840
2187	433	15.11.2021	29.11.2021	29.11.2021	4000	1680
2188	695	15.11.2021	29.11.2021	17.11.2021	1000	420
2189	976	15.11.2021	29.11.2021	27.11.2021	4500	1890
2190	1052	15.11.2021	29.11.2021	16.11.2021	4000	1680
2191	1115	15.11.2021	29.11.2021	24.11.2021	2000	840
2192	1153	15.11.2021	29.11.2021	15.11.2021	5000	2100
2193	1353	15.11.2021	29.11.2021	21.11.2021	4500	1890
2194	1700	15.11.2021	29.11.2021		2000	8190
2195	1770	15.11.2021	29.11.2021	17.11.2021	2500	1050
2196	1872	15.11.2021	29.11.2021	29.11.2021	500	210
2197	1957	15.11.2021	29.11.2021	25.11.2021	2000	840
2198	2092	15.11.2021	29.11.2021	23.11.2021	1000	420
2199	2307	15.11.2021	29.11.2021		1000	4095
2200	2392	15.11.2021	29.11.2021	26.11.2021	3000	1260
2201	2406	15.11.2021	29.11.2021	20.11.2021	4500	1890
2202	2419	15.11.2021	29.11.2021	19.11.2021	5000	2100
2203	2431	15.11.2021	29.11.2021	20.11.2021	5000	2100
2204	2525	15.11.2021	29.11.2021	27.11.2021	3500	1470
2205	510	16.11.2021	30.11.2021	27.11.2021	2000	840
2206	695	16.11.2021	30.11.2021	29.11.2021	4000	1680
2207	1099	16.11.2021	30.11.2021	25.11.2021	2500	1050
2208	1430	16.11.2021	30.11.2021	22.11.2021	2500	1050
2209	1554	16.11.2021	30.11.2021		1000	4080
2210	1596	16.11.2021	30.11.2021	29.11.2021	1500	630
2211	1647	16.11.2021	30.11.2021	28.11.2021	3500	1470
2212	1726	16.11.2021	30.11.2021	23.11.2021	4000	1680
2213	2031	16.11.2021	30.11.2021	25.11.2021	4500	1890
2214	2139	16.11.2021	30.11.2021	17.11.2021	2500	1050
2215	2148	16.11.2021	30.11.2021	22.11.2021	5000	2100
2216	2473	16.11.2021	30.11.2021	19.11.2021	500	210
2217	2505	16.11.2021	30.11.2021	29.11.2021	1000	420
2218	2516	16.11.2021	30.11.2021	16.11.2021	1000	420
2219	2524	16.11.2021	30.11.2021	16.11.2021	4000	1680
2220	2525	16.11.2021	30.11.2021	23.11.2021	3000	1260
2221	2533	16.11.2021	30.11.2021	25.11.2021	1000	420
2222	699	17.11.2021	01.12.2021	25.11.2021	3000	1260
2223	855	17.11.2021	01.12.2021	18.11.2021	2000	840
2224	1152	17.11.2021	01.12.2021		2500	10162.5
2225	1177	17.11.2021	01.12.2021	29.11.2021	4500	1890
2226	1181	17.11.2021	01.12.2021	23.11.2021	2000	840
2227	1906	17.11.2021	01.12.2021	20.11.2021	3500	1470
2228	2109	17.11.2021	01.12.2021		5000	20325
2229	2173	17.11.2021	01.12.2021	24.11.2021	1000	420
2230	2187	17.11.2021	01.12.2021	23.11.2021	500	210
2231	2228	17.11.2021	01.12.2021	28.11.2021	3500	1470
2232	2253	17.11.2021	01.12.2021	23.11.2021	4000	1680
2233	2303	17.11.2021	01.12.2021		1500	6097.5
2234	2451	17.11.2021	01.12.2021	29.11.2021	3000	1260
2235	2533	17.11.2021	01.12.2021	26.11.2021	500	210
2236	2549	17.11.2021	01.12.2021		5000	20325
2237	910	18.11.2021	02.12.2021	20.11.2021	5000	2100
2238	1119	18.11.2021	02.12.2021	20.11.2021	4500	1890
2239	1122	18.11.2021	02.12.2021	27.11.2021	3500	1470
2240	1469	18.11.2021	02.12.2021	19.11.2021	1500	630
2241	1737	18.11.2021	02.12.2021	28.11.2021	2500	1050
2242	1910	18.11.2021	02.12.2021	21.11.2021	1500	630
2243	2023	18.11.2021	02.12.2021	20.11.2021	2500	1050
2244	2100	18.11.2021	02.12.2021	22.11.2021	500	210
2245	2190	18.11.2021	02.12.2021	27.11.2021	500	210
2246	2245	18.11.2021	02.12.2021		500	2025
2247	2522	18.11.2021	02.12.2021	24.11.2021	4500	1890
2248	2546	18.11.2021	02.12.2021	22.11.2021	4000	1680
2249	2550	18.11.2021	02.12.2021		4500	18225
2250	136	19.11.2021	03.12.2021	24.11.2021	2000	840
2251	715	19.11.2021	03.12.2021	27.11.2021	4500	1890
2252	719	19.11.2021	03.12.2021	20.11.2021	4500	1890
2253	934	19.11.2021	03.12.2021		1000	4035
2254	1127	19.11.2021	03.12.2021	20.11.2021	1500	630
2255	1130	19.11.2021	03.12.2021	28.11.2021	4500	1890
2256	1187	19.11.2021	03.12.2021		2000	8070
2257	1192	19.11.2021	03.12.2021	28.11.2021	3000	1260
2258	1486	19.11.2021	03.12.2021	20.11.2021	2000	840
2259	1596	19.11.2021	03.12.2021	20.11.2021	500	210
2260	1750	19.11.2021	03.12.2021	23.11.2021	3500	1470
2261	2014	19.11.2021	03.12.2021	22.11.2021	1000	420
2262	2089	19.11.2021	03.12.2021	21.11.2021	4500	1890
2263	2120	19.11.2021	03.12.2021	19.11.2021	3500	1470
2264	2307	19.11.2021	03.12.2021		5000	20175
2265	2345	19.11.2021	03.12.2021	27.11.2021	5000	2100
2266	2417	19.11.2021	03.12.2021		500	2017.5
2267	2436	19.11.2021	03.12.2021	19.11.2021	2000	840
2268	2449	19.11.2021	03.12.2021	21.11.2021	2000	840
2269	2489	19.11.2021	03.12.2021	21.11.2021	3500	1470
2270	2537	19.11.2021	03.12.2021		5000	20175
2271	2550	19.11.2021	03.12.2021	29.11.2021	2500	1050
2272	393	20.11.2021	04.12.2021	20.11.2021	2500	1050
2273	624	20.11.2021	04.12.2021	21.11.2021	2500	1050
2274	974	20.11.2021	04.12.2021	26.11.2021	2500	1050
2275	1011	20.11.2021	04.12.2021	20.11.2021	1500	630
2276	1020	20.11.2021	04.12.2021	25.11.2021	3500	1470
2277	1162	20.11.2021	04.12.2021	20.11.2021	3500	1470
2278	1169	20.11.2021	04.12.2021	25.11.2021	5000	2100
2279	1186	20.11.2021	04.12.2021		2500	10050
2280	1193	20.11.2021	04.12.2021	21.11.2021	2000	840
2281	1860	20.11.2021	04.12.2021	21.11.2021	5000	2100
2282	1888	20.11.2021	04.12.2021	29.11.2021	1000	420
2283	2324	20.11.2021	04.12.2021		4000	16080
2284	2367	20.11.2021	04.12.2021	28.11.2021	2500	1050
2285	2515	20.11.2021	04.12.2021	26.11.2021	1500	630
2286	2529	20.11.2021	04.12.2021	24.11.2021	3000	1260
2287	2547	20.11.2021	04.12.2021	26.11.2021	1500	630
2288	2548	20.11.2021	04.12.2021	29.11.2021	3500	1470
2289	2558	20.11.2021	04.12.2021	27.11.2021	3500	1470
2290	95	21.11.2021	05.12.2021	22.11.2021	500	210
2291	975	21.11.2021	05.12.2021	25.11.2021	500	210
2292	1108	21.11.2021	05.12.2021	22.11.2021	4500	1890
2293	1127	21.11.2021	05.12.2021	29.11.2021	2000	840
2294	1129	21.11.2021	05.12.2021	29.11.2021	1500	630
2295	1139	21.11.2021	05.12.2021	28.11.2021	2500	1050
2296	1140	21.11.2021	05.12.2021		4000	16020
2297	1170	21.11.2021	05.12.2021	22.11.2021	4500	1890
2298	1186	21.11.2021	05.12.2021	26.11.2021	2000	840
2299	1193	21.11.2021	05.12.2021	24.11.2021	2000	840
2300	1388	21.11.2021	05.12.2021	26.11.2021	4500	1890
2301	1433	21.11.2021	05.12.2021	28.11.2021	500	210
2302	1805	21.11.2021	05.12.2021	28.11.2021	1500	630
2303	1946	21.11.2021	05.12.2021	23.11.2021	5000	2100
2304	2117	21.11.2021	05.12.2021	25.11.2021	500	210
2305	2215	21.11.2021	05.12.2021	24.11.2021	1000	420
2306	2341	21.11.2021	05.12.2021	25.11.2021	2500	1050
2307	2401	21.11.2021	05.12.2021	23.11.2021	3000	1260
2308	2514	21.11.2021	05.12.2021		500	2002.5
2309	2540	21.11.2021	05.12.2021	29.11.2021	2500	1050
2310	2541	21.11.2021	05.12.2021	26.11.2021	500	210
2311	2543	21.11.2021	05.12.2021	24.11.2021	1500	630
2312	2550	21.11.2021	05.12.2021	22.11.2021	3000	1260
2313	2554	21.11.2021	05.12.2021		4000	16020
2314	2561	21.11.2021	05.12.2021	26.11.2021	3000	1260
2315	742	22.11.2021	06.12.2021	25.11.2021	3000	1260
2316	1018	22.11.2021	06.12.2021	27.11.2021	1000	420
2317	1038	22.11.2021	06.12.2021	28.11.2021	4500	1890
2318	1109	22.11.2021	06.12.2021	23.11.2021	2500	1050
2319	1118	22.11.2021	06.12.2021		2000	7980
2320	1155	22.11.2021	06.12.2021	27.11.2021	1000	420
2321	1165	22.11.2021	06.12.2021	23.11.2021	3500	1470
2322	1361	22.11.2021	06.12.2021	25.11.2021	4000	1680
2323	1481	22.11.2021	06.12.2021		3000	11970
2324	1547	22.11.2021	06.12.2021		3000	11970
2325	1551	22.11.2021	06.12.2021		4000	15960
2326	1809	22.11.2021	06.12.2021	28.11.2021	3000	1260
2327	2039	22.11.2021	06.12.2021	27.11.2021	4000	1680
2328	2085	22.11.2021	06.12.2021	23.11.2021	1500	630
2329	2101	22.11.2021	06.12.2021	22.11.2021	5000	2100
2330	2140	22.11.2021	06.12.2021	22.11.2021	500	210
2331	2264	22.11.2021	06.12.2021	22.11.2021	1000	420
2332	2267	22.11.2021	06.12.2021	28.11.2021	2000	840
2333	2289	22.11.2021	06.12.2021	27.11.2021	4500	1890
2334	2346	22.11.2021	06.12.2021	23.11.2021	1000	420
2335	2411	22.11.2021	06.12.2021	27.11.2021	1000	420
2336	2424	22.11.2021	06.12.2021		3000	11970
2337	2445	22.11.2021	06.12.2021		4500	17955
2338	2463	22.11.2021	06.12.2021	23.11.2021	2000	840
2339	2502	22.11.2021	06.12.2021	24.11.2021	5000	2100
2340	2519	22.11.2021	06.12.2021	27.11.2021	5000	2100
2341	2522	22.11.2021	06.12.2021		2500	9975
2342	2523	22.11.2021	06.12.2021	22.11.2021	5000	2100
2343	2525	22.11.2021	06.12.2021	28.11.2021	3000	1260
2344	2535	22.11.2021	06.12.2021	24.11.2021	1000	420
2345	2536	22.11.2021	06.12.2021	25.11.2021	4000	1680
2346	2542	22.11.2021	06.12.2021		3000	11970
2347	2549	22.11.2021	06.12.2021	22.11.2021	5000	2100
2348	445	23.11.2021	07.12.2021	23.11.2021	4500	1890
2349	553	23.11.2021	07.12.2021		500	1987.5
2350	746	23.11.2021	07.12.2021	28.11.2021	2000	840
2351	1010	23.11.2021	07.12.2021	26.11.2021	2000	840
2352	1030	23.11.2021	07.12.2021	24.11.2021	500	210
2353	1501	23.11.2021	07.12.2021	27.11.2021	500	210
2354	1510	23.11.2021	07.12.2021	24.11.2021	4500	1890
2355	1900	23.11.2021	07.12.2021	27.11.2021	3000	1260
2356	2136	23.11.2021	07.12.2021	29.11.2021	5000	2100
2357	2173	23.11.2021	07.12.2021	25.11.2021	2000	840
2358	2259	23.11.2021	07.12.2021	25.11.2021	3000	1260
2359	2284	23.11.2021	07.12.2021	28.11.2021	4000	1680
2360	2300	23.11.2021	07.12.2021	24.11.2021	2000	840
2361	2346	23.11.2021	07.12.2021		5000	19875
2362	2409	23.11.2021	07.12.2021	25.11.2021	1500	630
2363	2409	23.11.2021	07.12.2021	25.11.2021	4500	1890
2364	2475	23.11.2021	07.12.2021	27.11.2021	4000	1680
2365	2487	23.11.2021	07.12.2021	26.11.2021	5000	2100
2366	2515	23.11.2021	07.12.2021		4500	17887.5
2367	2540	23.11.2021	07.12.2021	28.11.2021	2500	1050
2368	101	24.11.2021	08.12.2021	27.11.2021	3000	1260
2369	1086	24.11.2021	08.12.2021	27.11.2021	4500	1890
2370	1086	24.11.2021	08.12.2021		3000	11880
2371	1118	24.11.2021	08.12.2021	27.11.2021	1500	630
2372	1194	24.11.2021	08.12.2021		1000	3960
2373	1201	24.11.2021	08.12.2021	28.11.2021	500	210
2374	1203	24.11.2021	08.12.2021	26.11.2021	2500	1050
2375	1720	24.11.2021	08.12.2021	28.11.2021	5000	2100
2376	1874	24.11.2021	08.12.2021	24.11.2021	2500	1050
2377	1992	24.11.2021	08.12.2021	26.11.2021	3000	1260
2378	2196	24.11.2021	08.12.2021	28.11.2021	3500	1470
2379	2281	24.11.2021	08.12.2021	26.11.2021	1000	420
2380	2301	24.11.2021	08.12.2021	25.11.2021	2500	1050
2381	2422	24.11.2021	08.12.2021	27.11.2021	5000	2100
2382	2435	24.11.2021	08.12.2021	26.11.2021	1000	420
2383	2461	24.11.2021	08.12.2021	25.11.2021	3500	1470
2384	2499	24.11.2021	08.12.2021	28.11.2021	4500	1890
2385	2527	24.11.2021	08.12.2021		4000	15840
2386	2528	24.11.2021	08.12.2021	26.11.2021	2000	840
2387	2534	24.11.2021	08.12.2021	25.11.2021	3000	1260
2388	2547	24.11.2021	08.12.2021	25.11.2021	4000	1680
2389	2573	24.11.2021	08.12.2021	25.11.2021	2500	1050
2390	2574	24.11.2021	08.12.2021	24.11.2021	2000	840
2391	385	25.11.2021	09.12.2021	28.11.2021	500	210
2392	498	25.11.2021	09.12.2021	28.11.2021	1500	630
2393	747	25.11.2021	09.12.2021	25.11.2021	1500	630
2394	829	25.11.2021	09.12.2021		1500	5917.5
2395	989	25.11.2021	09.12.2021		5000	19725
2396	1196	25.11.2021	09.12.2021	29.11.2021	2000	840
2397	1203	25.11.2021	09.12.2021	26.11.2021	2500	1050
2398	1468	25.11.2021	09.12.2021	25.11.2021	1000	420
2399	1502	25.11.2021	09.12.2021	29.11.2021	2500	1050
2400	1515	25.11.2021	09.12.2021	28.11.2021	500	210
2401	1897	25.11.2021	09.12.2021		2500	9862.5
2402	1944	25.11.2021	09.12.2021	26.11.2021	1500	630
2403	2016	25.11.2021	09.12.2021	25.11.2021	1500	630
2404	2098	25.11.2021	09.12.2021	28.11.2021	4500	1890
2405	2387	25.11.2021	09.12.2021	27.11.2021	1500	630
2406	2416	25.11.2021	09.12.2021	27.11.2021	3000	1260
2407	2460	25.11.2021	09.12.2021	27.11.2021	3500	1470
2408	2538	25.11.2021	09.12.2021		2000	7890
2409	2538	25.11.2021	09.12.2021	27.11.2021	4500	1890
2410	2544	25.11.2021	09.12.2021	26.11.2021	5000	2100
2411	2547	25.11.2021	09.12.2021		4500	17752.5
2412	2560	25.11.2021	09.12.2021	29.11.2021	5000	2100
2413	2572	25.11.2021	09.12.2021	26.11.2021	3000	1260
2414	2576	25.11.2021	09.12.2021	26.11.2021	4500	1890
2415	444	26.11.2021	10.12.2021	28.11.2021	4000	1680
2416	699	26.11.2021	10.12.2021	28.11.2021	4000	1680
2417	729	26.11.2021	10.12.2021	28.11.2021	500	210
2418	994	26.11.2021	10.12.2021	28.11.2021	3500	1470
2419	1036	26.11.2021	10.12.2021	29.11.2021	3000	1260
2420	1146	26.11.2021	10.12.2021	27.11.2021	4000	1680
2421	1151	26.11.2021	10.12.2021		2000	7860
2422	1161	26.11.2021	10.12.2021	28.11.2021	4000	1680
2423	1165	26.11.2021	10.12.2021	27.11.2021	500	210
2424	1175	26.11.2021	10.12.2021	27.11.2021	4500	1890
2425	1207	26.11.2021	10.12.2021	29.11.2021	5000	2100
2426	1607	26.11.2021	10.12.2021	28.11.2021	2500	1050
2427	1607	26.11.2021	10.12.2021	26.11.2021	5000	2100
2428	1700	26.11.2021	10.12.2021	28.11.2021	5000	2100
2429	2019	26.11.2021	10.12.2021		500	1965
2430	2102	26.11.2021	10.12.2021	29.11.2021	3000	1260
2431	2152	26.11.2021	10.12.2021		1500	5895
2432	2250	26.11.2021	10.12.2021	26.11.2021	5000	2100
2433	2370	26.11.2021	10.12.2021	26.11.2021	4000	1680
2434	2456	26.11.2021	10.12.2021	27.11.2021	1000	420
2435	2458	26.11.2021	10.12.2021	29.11.2021	2000	840
2436	2516	26.11.2021	10.12.2021	28.11.2021	2500	1050
2437	2516	26.11.2021	10.12.2021	28.11.2021	1000	420
2438	2518	26.11.2021	10.12.2021		2000	7860
2439	2566	26.11.2021	10.12.2021		4000	15720
2440	2571	26.11.2021	10.12.2021	29.11.2021	500	210
2441	2579	26.11.2021	10.12.2021	29.11.2021	2000	840
2442	2580	26.11.2021	10.12.2021	29.11.2021	3500	1470
2443	682	27.11.2021	11.12.2021	29.11.2021	2000	840
2444	913	27.11.2021	11.12.2021	28.11.2021	4500	1890
2445	1011	27.11.2021	11.12.2021	27.11.2021	500	210
2446	1074	27.11.2021	11.12.2021	27.11.2021	3500	1470
2447	1210	27.11.2021	11.12.2021	27.11.2021	1500	630
2448	1756	27.11.2021	11.12.2021	28.11.2021	500	210
